Restaurant ID,Name,Type of Restaurant,Trip Advisor Rating,TA Review Count,Yellow Pages Rating,YP Review Count,Phone Number,Street Address,Locality,Zipcode,Dollar Costs,Years in Business,Website,Menu URL,Secondary Info,Order Online Status
2170,Diesel and Duke,"['Restaurants', 'American Restaurants', 'Hamburgers & Hot Dogs']",5.0,5.0,,,(201) 222-1322,389 Monmouth St,"Jersey City, NJ 07302",07302,Unknown,,http://www.eatdiesel.com,,"From Business: Diesel and Duke is a local burger spot in downtown Jersey City that serves simple, really good burgersDiesel and Duke is a local burger spot in downtown Jersey…",0
2171,Red Ribbon Bakeshop,"['Restaurants', 'Filipino Restaurants', 'Asian Restaurants']",4.5,17.0,,,(201) 795-1988,591 Summit Ave,"Jersey City, NJ 07306",07306,Unknown,,https://locations.redribbonbakeshop.com/nj/jersey-city/591-summit-ave?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=1130234,,"From Business: Red Ribbon Bakeshop is a bakery that specializes in Filipino desserts, including our famous Sans Rival Cake and Ube Cake. Located in Jersey City, NJ, Red Ribbon…",1
2172,More Express,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",4.0,26.0,,,(201) 432-1671,281 Grove St,"Jersey City, NJ 07302",07302,Unknown,,https://morenj.com,,From Business: Experience two different cuisines in one place at MoreDescriptionExperience two different cuisines in one place at MoreDescription,0
2173,Frankie,"['Restaurants', 'American Restaurants']",4.0,4.0,,,(201) 333-0170,264 Grove St,"Jersey City, NJ 07302",07302,Moderate,,http://www.frankieeatsjc.com,http://yellowpages.com/jersey-city-nj/mip/frankie-540829263#open-menu,"From Business: Australian cuisine, natural wines & house cocktails served in colorful, stylish environs.Australian cuisine, natural wines & house cocktails served in colorful,…",1
2174,Swadist,"['Restaurants', 'Thai Restaurants', 'Chinese Restaurants']",4.5,7.0,,,(201) 721-5152,715 Newark Ave,"Jersey City, NJ 07306",07306,Affordable,,http://swadistmeal.com,http://yellowpages.com/jersey-city-nj/mip/swadist-550847236#open-menu,"From Business: Opening its doors in August 2019, Swadist is a Rawat's family-owned restaurant that brings the authentic flavors of Asian cultural heritage to New Jersey. With…",1
2175,Jade Gourmet,"['Restaurants', 'Chinese Restaurants', 'Caterers']",5.0,2.0,,,(201) 313-1290,237 Palisade Ave,"Cliffside Park, NJ 07010",07010,Affordable,32.0,http://www.jadegourmet-nj.com,,"From Business: Jade Gourmet offers traditional and delicious tasting Chinese cuisine in Cliffside Park, NJ. Jade Gourmet’s convenient location and affordable prices make our…",1
2176,Danny's & Chiara's Pizzeria II,"['Restaurants', 'Italian Restaurants', 'Pizza']",4.5,2.0,,,(718) 302-0226,176 Graham Ave,"Brooklyn, NY 11206",11206,Moderate,28.0,,http://yellowpages.com/brooklyn-ny/mip/dannys-chiaras-pizzeria-ii-1628728#open-menu,From Business: This Graham Avenue Pizzeria in Williamsburg Brooklyn has been serving the community for over 50 years and is one of Brooklyn's best keep secret. A successful…,1
2177,Vineapple,"['Restaurants', 'Coffee Shops', 'Italian Restaurants']",4.0,32.0,,,(347) 799-1035,71 Pineapple St,"Brooklyn, NY 11201",11201,Affordable,11.0,http://www.vineapple.cafe,http://yellowpages.com/brooklyn-ny/mip/vineapple-480196184#open-menu,"From Business: Vineapple is a neighborhood cafe serving the best coffee, breakfast, lunch, dinner, cocktails, beer, and wine in Brooklyn Heights.Vineapple is a neighborhood…",1
2178,Square 1,"['Restaurants', 'American Restaurants', 'Coffee & Tea']",4.5,8.0,,,(201) 386-8500,283 Saint Pauls Ave,"Jersey City, NJ 07306",07306,Affordable,8.0,http://www.square1jc.com,http://yellowpages.com/jersey-city-nj/mip/square-1-532226332#open-menu,From Business: Neighborhood casual community cafe serving creative favorites and great coffee all made with fresh high quality ingredients by highly regarded chef Mory…,0
2179,Legends Diner,"['Restaurants', 'American Restaurants', 'Take Out Restaurants']",4.0,40.0,,,(201) 974-1551,130 County Ave,"Secaucus, NJ 07094",07094,Moderate,19.0,http://www.legendsdiner-nj.com,http://yellowpages.com/secaucus-nj/mip/legends-diner-5076479#open-menu,"From Business: Legends Diner provides Breakfast/Bagels, Wraps/Sandwiches, Entrees/Specialties, Desserts services in the area NJ 07094",1
2180,Turkish Kitchen,"['Restaurants', 'Pizza', 'Middle Eastern Restaurants']",,,,,(201) 943-7733,297 Palisade Ave,"Cliffside Park, NJ 07010",07010,Moderate,9.0,http://www.turkishkitchennj.com,http://yellowpages.com/cliffside-park-nj/mip/turkish-kitchen-503021295#open-menu,From Business: https://www.facebook.com/Turkish-Kitchen-862311643842859,1
2181,Ozu,"['Restaurants', 'Japanese Restaurants', 'Caterers']",4.5,43.0,,,(718) 797-3288,78 Clark St,"Brooklyn, NY 11201",11201,Moderate,14.0,http://www.ozu78.com,http://yellowpages.com/brooklyn-ny/mip/ozu-456987996#open-menu,"From Business: Ozu is a restaurant and lounge serving Japanese & Asian fusion cuisine. Located in historic Brooklyn Heights, Ozu has a modern Manhattan feel, with high ceilings…",0
2182,Zeppelin Hall,"['Restaurants', 'American Restaurants', 'Bars']",3.5,120.0,,,(201) 721-8888,88 Liberty View Dr,"Jersey City, NJ 07302",07302,Upscale,,http://www.zeppelinhall.com,http://yellowpages.com/jersey-city-nj/mip/zeppelin-hall-503125307#open-menu,"From Business: Our restaurant & beer garden has a full bar, cocktails and wines as well as a constantly changing selection of over 100 European imports and U.S. Craft beers!…",0
2183,66S Fusion,"['Restaurants', 'Asian Restaurants', 'Japanese Restaurants']",3.5,3.0,,,(718) 222-0050,130 Flushing Ave,"Brooklyn, NY 11205",11205,Affordable,,http://www.66fusion.com/?utm_source=TripAdvisor&utm_medium=TripAdvWebsite&utm_campaign=TA&utm_term=TA,http://yellowpages.com/brooklyn-ny/mip/66s-fusion-540656856#open-menu,"From Business: Located in the heart of Brooklyn, New York. Serving Asian Authentic Cuisine to all of our customers. Our goal is to ensure all of our customers with the finest…",0
2184,Dellarocco's Brick Oven Pizza,"['Restaurants', 'Pizza', 'Italian Restaurants']",4.5,133.0,,,(718) 858-1010,214 Hicks St Brooklyn Ny 11201,"Brooklyn, NY 11201",11201,Moderate,12.0,https://www.dellaroccospizza.com/?y_source=1_MjkwMTY3MTYtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,http://yellowpages.com/brooklyn-ny/mip/dellaroccos-brick-oven-pizza-472846421#open-menu,"From Business: Since opening its doors in August of 2012, Dellarocco's has become a beloved neighborhood institution, famous for serving authentic wood fired Neapolitan pizzas…",0
2185,Brooklyn BBQ,"['Restaurants', 'Barbecue Restaurants', 'Take Out Restaurants']",5.0,5.0,,,(347) 799-1223,220 Cadman Plaza,"Brooklyn, NY 11201",11201,Unknown,,https://www.brooklynbbq.net,,From Business: Our take on an old tradition of American wood fired BBQ. Serving Speakeasy inspired cocktails with our very own Beer Garden.Our take on an old tradition of…,0
2186,Szechaun Mirchi,"['Restaurants', 'Asian Restaurants']",3.5,4.0,,,(201) 743-3720,850 Newark Ave,"Jersey City, NJ 07306",07306,Moderate,,https://www.facebook.com/SmirchiNJCity,http://yellowpages.com/jersey-city-nj/mip/szechaun-mirchi-555205297#open-menu,From Business: Everything on the menu so good and make it fresh for you daily base.Everything on the menu so good and make it fresh for you daily base.,1
2187,Quisqueya Restaurant,"['Restaurants', 'Spanish Restaurants', 'Family Style Restaurants']",,,,,(201) 433-2033,214 Bright St,"Jersey City, NJ 07302",07302,Affordable,,http://www.quisqueyarestaurantjerseycity.net,http://yellowpages.com/jersey-city-nj/mip/quisqueya-restaurant-510030622#open-menu,"From Business: Quisqueya Restaurant is a small casual location providing customers the option to dine-in or take out, for their traditional Dominican cuisine.Quisqueya…",0
2188,Olive Garden Italian Restaurant,"['Restaurants', 'Italian Restaurants', 'Family Style Restaurants']",,,,,(201) 867-3543,500 New Jersey 3 West,"Secaucus, NJ 07094",07094,Affordable,42.0,https://www.olivegarden.com/locations/nj/secaucus/secaucus-millcreek-mall/1640,http://yellowpages.com/secaucus-nj/mip/olive-garden-italian-restaurant-565147223#open-menu,From Business: All of your favorites are just a few clicks away! View our menu online and Order To Go Now or come in for our famous never-ending first course of freshly baked…,0
2189,KPOT Korean BBQ & Hot Pot,"['Restaurants', 'Korean Restaurants', 'Asian Restaurants']",4.0,3.0,,,(201) 356-9528,414 Grand St,"Jersey City, NJ 07302",07302,Unknown,,https://thekpot.com,,"From Business: KPOT is leading a cultural dining revolution! KPOT is a unique, hands-on, all-you-can-eat experience that merges traditional Asian hot pot with Korean BBQ…",0
2190,Lantern,"['Restaurants', 'Thai Restaurants', 'Asian Restaurants']",4.0,139.0,,,(718) 237-2594,101 Montague St,"Brooklyn, NY 11201",11201,Moderate,30.0,http://www.lanternthai.com,http://yellowpages.com/brooklyn-ny/mip/lantern-2344089#open-menu,"From Business: Lantern is a restaurant offering Thai food, as well as a variety of other dishes. Based in Brooklyn, N.Y., it maintains a separate menu for lunch, dinner,…",1
2191,Botte Brooklyn,"['Restaurants', 'Italian Restaurants']",5.0,15.0,,,(718) 586-5090,327 Gold St,"Brooklyn, NY 11201",11201,Fine Dining,,http://www.botterestaurants.com/brooklyn,http://yellowpages.com/brooklyn-ny/mip/botte-brooklyn-569469708#open-menu,"From Business: BOTTE celebrates Roman tradition, both on the plate & in the glass. We are located on the UES, where classic Italian fare, cocktails and wines come together to…",0
2192,Ichiran,"['Restaurants', 'Japanese Restaurants', 'Asian Restaurants']",4.0,53.0,,,(718) 381-0491,374 Johnson Ave Just Off Morgan Avenue,"Brooklyn, NY 11206",11206,Moderate,,http://www.ichiran.com/en,,From Business: Enjoy a customized bowl of Japan's most popular tonkotsu ramen (pork bone broth) in New York City. You'll experience mindful dining in our Ramen Focus Booth -…,1
2193,Angelo's Deli Restaurant,"['Restaurants', 'Delicatessens', 'Family Style Restaurants']",,,,,(718) 386-4423,5000 Grand Ave,"Maspeth, NY 11378",11378,Affordable,,https://angelosdeliandrestaurant.com,http://yellowpages.com/maspeth-ny/mip/angelos-deli-restaurant-534518262#open-menu,"From Business: We serve breakfast, lunch, and dinner options. We offer hot and cold foods. Our Specialties include Quesadillas, Chicken Cutlets, Burgers, Freshly Made Cold Cut…",0
2194,Iris Cafe,"['Restaurants', 'Coffee & Espresso Restaurants', 'Coffee Shops']",3.5,11.0,,,(212) 555-1212,20 Columbia Pl,"Brooklyn, NY 11201",11201,Unknown,,https://www.facebook.com/willowtownstore9iriscafe,,From Business: Described AS the hidden. Prized GEM of Brooklyn heights. Iris CAFé serves nouveau american inspired breakfast. Lunch and dinner. And offers a seasonally inspired…,0
2195,Mirakuya,"['Restaurants', 'Japanese Restaurants']",4.0,1.0,,,(718) 576-3279,727 Flushing Ave,"Brooklyn, NY 11206",11206,Affordable,,https://www.mirakuyabrooklyn.com,http://yellowpages.com/brooklyn-ny/mip/mirakuya-532549064#open-menu,"From Business: Mirakuya Japanese Restaurant offers authentic and delicious tasting Japanese cuisine in Brooklyn, NY. Mirakuya's convenient location and affordable prices make…",1
2196,Cafe Alyce,"['Restaurants', 'American Restaurants', 'Latin American Restaurants']",5.0,7.0,,,(201) 434-9583,641 Montgomery St Corner Of Baldwin & Montgomery,"Jersey City, NJ 07306",07306,Unknown,,http://www.cafealyce.com,,From Business: Cafe Alyce is a new breakfast and lunch restaurant serving an internationally inspired scratch kitrchencuisineCafe Alyce is a new breakfast and lunch restaurant…,1
2197,Pizza Club,"['Restaurants', 'Pizza', 'Italian Grocery Stores']",4.0,16.0,,,(201) 945-1111,725 River Rd,"Edgewater, NJ 07020",07020,Affordable,34.0,https://www.pizzaclubnj.com,http://yellowpages.com/edgewater-nj/mip/pizza-club-533447244#open-menu,"From Business: Casual Italian place located in Edgewater offering signature & traditional pizzas along with subs, pasta, & wingsCasual Italian place located in Edgewater…",0
2198,Ange Noir Cafe,"['Restaurants', 'Coffee Shops', 'Breakfast, Brunch & Lunch Restaurants']",4.5,47.0,,,(718) 366-1520,247 Varet St,"Brooklyn, NY 11206",11206,Affordable,9.0,http://angenoircafe.com,http://yellowpages.com/brooklyn-ny/mip/ange-noir-cafe-481121265#open-menu,"From Business: Ange Noir is a French Cosy Coffee-Bar-Boutique, serving Breakfast, Lunch and snacks but also Wines, Beers and Cocktails. We have an indoor area with all the…",1
2199,TB Coffee House,"['Restaurants', 'Coffee Shops', 'American Restaurants']",,,,,(917) 397-2719,578 Myrtle Ave,"Brooklyn, NY 11205",11205,Affordable,,http://www.tbcoffeehouse.com,http://yellowpages.com/brooklyn-ny/mip/tb-coffee-house-551056735#open-menu,From Business: TB Coffee House was created by a group of friends who became family by spending most of their time together over a cup of coffee and a home full of joy. With our…,1
2200,Forever Thai,"['Restaurants', 'Thai Restaurants', 'Asian Restaurants']",4.5,4.0,,,(347) 599-0277,1031 Flushing Ave,"Brooklyn, NY 11237",11237,Unknown,,http://www.foreverthaibushwick.com,,"From Business: Providing Bushwick locals and visitors with a unique and friendly place were many can enjoy great Thai cuisine, service and company in a chic, modern and cozy…",1
2201,Silli Point Indian Fusion,"['Restaurants', 'Indian Restaurants', 'Asian Restaurants']",4.5,8.0,,,(201) 941-0271,498 Anderson Ave,"Cliffside Park, NJ 07010",07010,Affordable,,https://sillipoint.com,http://yellowpages.com/cliffside-park-nj/mip/silli-point-indian-fusion-531454968#open-menu,"From Business: This is a family owned business operated by 6 crazy cricket fans. With great exhilaration, we are pleased to welcome you to our Cricket Stadium packed with…",1
2202,Charlies Bar & Kitchen,"['Restaurants', 'American Restaurants', 'Bars']",4.5,38.0,,,(718) 684-2338,112 Lincoln Ave,"Bronx, NY 10454",10454,Moderate,12.0,https://www.charliesbarkitchen.com,http://yellowpages.com/bronx-ny/mip/charlies-bar-kitchen-483317885#open-menu,From Business: Nestled in the lobby of the historic landmark building the Clock Tower--formerly a piano factory--Charlies Bar & Kitchen features New American classics with…,0
2203,Brooklyn Cider House,"['Restaurants', 'American Restaurants', 'Bars']",4.0,21.0,,,(347) 295-0308,1100 Flushing Ave,"Brooklyn, NY 11237",11237,Moderate,,http://www.brooklynciderhouse.com,http://yellowpages.com/brooklyn-ny/mip/brooklyn-cider-house-543594898#open-menu,"From Business: Brooklyn Cider House is New York City's first restaurant and bar with an onsite cidery. When you join us for a 4-course Basque dinner in the restaurant, you…",0
2204,Farm To People,"['Restaurants', 'American Restaurants', 'Bars']",,,,,(347) 455-0387,1100 Flushing Ave,"Brooklyn, NY 11237",11237,Unknown,,https://farmtopeople.com,,"From Business: Farm-centric grocery delivery service by day, airy industrial Bushwick venue by night serving regeneratively grown food, natural wine and local beer on…",0
2205,IL Forno Brick Oven Pizza,"['Restaurants', 'Pizza', 'Italian Restaurants']",4.0,13.0,,,(201) 864-6576,1536 Paterson Plank Rd,"Secaucus, NJ 07094",07094,Moderate,,http://www.ilfornopizzacafe.com,http://yellowpages.com/secaucus-nj/mip/il-forno-brick-oven-pizza-561349718#open-menu,"From Business: Come join us for Lunch, Dinner (Breakfast Catering Available)Cuisine: Brick Oven & Traditional Pizza, Antipasto, Salads, Appetizers, Homemade Signature Soups,…",1
2206,Wich-One,"['Restaurants', 'Korean Restaurants', 'Asian Restaurants']",4.5,2.0,,,(201) 840-8111,529 Anderson Ave,"Cliffside Park, NJ 07010",07010,Moderate,,http://www.wich-one.com,,"From Business: Wich One was born out of the love for food, family, and friends We believe in great food, quality ingredients and made with a personal touch by adding freshness…",0
2207,Echo Bravo,"['Restaurants', 'American Restaurants']",,,,,(347) 542-4117,445 Troutman St,"Brooklyn, NY 11237",11237,Moderate,,http://bravobarparty.com,http://yellowpages.com/brooklyn-ny/mip/echo-bravo-564564663#open-menu,From Business: Neighborhood Sports Bar & RestaurantNeighborhood Sports Bar & Restaurant,1
2208,Towne Bbq & Deli,"['Restaurants', 'Barbecue Restaurants']",,,,,(201) 210-2222,1554 Paterson Plank Rd,"Secaucus, NJ 07094",07094,Unknown,7.0,,,From Business: Owner and head CHEF. Matthew GERBASIO brings HIS passion and extensive knowledge from the institute of culinary education in NEW York city to a truly special…,0
